data,reparto_id,shift_code,coverage_code
2024-05-28,ADT,G,p
2024-05-28,MED,G,S
2024-05-28,MEDG,N,S
2024-05-28,REP0,G,S
2024-05-28,REP0,M,S
2024-05-28,REP0,N,S
2024-05-28,REP0,P,S
2024-05-28,REP2,M,S
2024-05-28,REP2,N,S
2024-05-28,REP2,P,S
2024-05-28,REP3,M,S
2024-05-28,REP3,N,S
2024-05-28,REP3,P,S
2024-05-28,REP5,M,S
2024-05-28,REP5,N,S
2024-05-28,REP5,P,S
2024-05-28,RIA,G,S
2024-05-28,RIA2,G,S
2024-05-29,ADT,G,p
2024-05-29,MED,G,S
2024-05-29,MEDG,N,S
2024-05-29,REP0,G,S
2024-05-29,REP0,M,S
2024-05-29,REP0,N,S
2024-05-29,REP0,P,S
2024-05-29,REP2,M,S
2024-05-29,REP2,N,S
2024-05-29,REP2,P,S
2024-05-29,REP3,M,S
2024-05-29,REP3,N,S
2024-05-29,REP3,P,S
2024-05-29,REP5,M,S
2024-05-29,REP5,N,S
2024-05-29,REP5,P,S
2024-05-29,RIA,G,S
2024-05-29,RIA2,G,S
2024-05-30,ADT,G,p
2024-05-30,MED,G,S
2024-05-30,MEDG,N,S
2024-05-30,REP0,G,S
2024-05-30,REP0,M,S
2024-05-30,REP0,N,S
2024-05-30,REP0,P,S
2024-05-30,REP2,M,S
2024-05-30,REP2,N,S
2024-05-30,REP2,P,S
2024-05-30,REP3,M,S
2024-05-30,REP3,N,S
2024-05-30,REP3,P,S
2024-05-30,REP5,M,S
2024-05-30,REP5,N,S
2024-05-30,REP5,P,S
2024-05-30,RIA,G,S
2024-05-30,RIA2,G,S
2024-05-31,ADT,G,p
2024-05-31,MED,G,S
2024-05-31,MEDG,N,S
2024-05-31,REP0,G,S
2024-05-31,REP0,M,S
2024-05-31,REP0,N,S
2024-05-31,REP0,P,S
2024-05-31,REP2,M,S
2024-05-31,REP2,N,S
2024-05-31,REP2,P,S
2024-05-31,REP3,M,S
2024-05-31,REP3,N,S
2024-05-31,REP3,P,S
2024-05-31,REP5,M,S
2024-05-31,REP5,N,S
2024-05-31,REP5,P,S
2024-05-31,RIA,G,S
2024-05-31,RIA2,G,S
2024-06-01,ADT,G,s
2024-06-01,MED,G,S
2024-06-01,MEDG,N,S
2024-06-01,REP0,G,S
2024-06-01,REP0,M,S
2024-06-01,REP0,N,S
2024-06-01,REP0,P,S
2024-06-01,REP2,M,S
2024-06-01,REP2,N,S
2024-06-01,REP2,P,S
2024-06-01,REP3,M,S
2024-06-01,REP3,N,S
2024-06-01,REP3,P,S
2024-06-01,REP5,M,S
2024-06-01,REP5,N,S
2024-06-01,REP5,P,S
2024-06-01,RIA,G,S
2024-06-01,RIA2,G,S
2024-06-02,ADT,G,d
2024-06-02,MED,G,S
2024-06-02,MEDG,N,S
2024-06-02,REP0,G,S
2024-06-02,REP0,M,S
2024-06-02,REP0,N,S
2024-06-02,REP0,P,S
2024-06-02,REP2,M,S
2024-06-02,REP2,N,S
2024-06-02,REP2,P,S
2024-06-02,REP3,M,S
2024-06-02,REP3,N,S
2024-06-02,REP3,P,S
2024-06-02,REP5,M,S
2024-06-02,REP5,N,S
2024-06-02,REP5,P,S
2024-06-02,RIA,G,S
2024-06-02,RIA2,G,S
2024-06-03,ADT,G,p
2024-06-03,MED,G,S
2024-06-03,MEDG,N,S
2024-06-03,REP0,G,S
2024-06-03,REP0,M,S
2024-06-03,REP0,N,S
2024-06-03,REP0,P,S
2024-06-03,REP2,M,S
2024-06-03,REP2,N,S
2024-06-03,REP2,P,S
2024-06-03,REP3,M,S
2024-06-03,REP3,N,S
2024-06-03,REP3,P,S
2024-06-03,REP5,M,S
2024-06-03,REP5,N,S
2024-06-03,REP5,P,S
2024-06-03,RIA,G,S
2024-06-03,RIA2,G,S
2024-06-04,ADT,G,p
2024-06-04,MED,G,S
2024-06-04,MEDG,N,S
2024-06-04,REP0,G,S
2024-06-04,REP0,M,S
2024-06-04,REP0,N,S
2024-06-04,REP0,P,S
2024-06-04,REP2,M,S
2024-06-04,REP2,N,S
2024-06-04,REP2,P,S
2024-06-04,REP3,M,S
2024-06-04,REP3,N,S
2024-06-04,REP3,P,S
2024-06-04,REP5,M,S
2024-06-04,REP5,N,S
2024-06-04,REP5,P,S
2024-06-04,RIA,G,S
2024-06-04,RIA2,G,S
2024-06-05,ADT,G,p
2024-06-05,MED,G,S
2024-06-05,MEDG,N,S
2024-06-05,REP0,G,S
2024-06-05,REP0,M,S
2024-06-05,REP0,N,S
2024-06-05,REP0,P,S
2024-06-05,REP2,M,S
2024-06-05,REP2,N,S
2024-06-05,REP2,P,S
2024-06-05,REP3,M,S
2024-06-05,REP3,N,S
2024-06-05,REP3,P,S
2024-06-05,REP5,M,S
2024-06-05,REP5,N,S
2024-06-05,REP5,P,S
2024-06-05,RIA,G,S
2024-06-05,RIA2,G,S
2024-06-06,ADT,G,p
2024-06-06,MED,G,S
2024-06-06,MEDG,N,S
2024-06-06,REP0,G,S
2024-06-06,REP0,M,S
2024-06-06,REP0,N,S
2024-06-06,REP0,P,S
2024-06-06,REP2,M,S
2024-06-06,REP2,N,S
2024-06-06,REP2,P,S
2024-06-06,REP3,M,S
2024-06-06,REP3,N,S
2024-06-06,REP3,P,S
2024-06-06,REP5,M,S
2024-06-06,REP5,N,S
2024-06-06,REP5,P,S
2024-06-06,RIA,G,S
2024-06-06,RIA2,G,S
2024-06-07,ADT,G,p
2024-06-07,MED,G,S
2024-06-07,MEDG,N,S
2024-06-07,REP0,G,S
2024-06-07,REP0,M,S
2024-06-07,REP0,N,S
2024-06-07,REP0,P,S
2024-06-07,REP2,M,S
2024-06-07,REP2,N,S
2024-06-07,REP2,P,S
2024-06-07,REP3,M,S
2024-06-07,REP3,N,S
2024-06-07,REP3,P,S
2024-06-07,REP5,M,S
2024-06-07,REP5,N,S
2024-06-07,REP5,P,S
2024-06-07,RIA,G,S
2024-06-07,RIA2,G,S
2024-06-08,ADT,G,s
2024-06-08,MED,G,S
2024-06-08,MEDG,N,S
2024-06-08,REP0,G,S
2024-06-08,REP0,M,S
2024-06-08,REP0,N,S
2024-06-08,REP0,P,S
2024-06-08,REP2,M,S
2024-06-08,REP2,N,S
2024-06-08,REP2,P,S
2024-06-08,REP3,M,S
2024-06-08,REP3,N,S
2024-06-08,REP3,P,S
2024-06-08,REP5,M,S
2024-06-08,REP5,N,S
2024-06-08,REP5,P,S
2024-06-08,RIA,G,S
2024-06-08,RIA2,G,S
2024-06-09,ADT,G,d
2024-06-09,MED,G,S
2024-06-09,MEDG,N,S
2024-06-09,REP0,G,S
2024-06-09,REP0,M,S
2024-06-09,REP0,N,S
2024-06-09,REP0,P,S
2024-06-09,REP2,M,S
2024-06-09,REP2,N,S
2024-06-09,REP2,P,S
2024-06-09,REP3,M,S
2024-06-09,REP3,N,S
2024-06-09,REP3,P,S
2024-06-09,REP5,M,S
2024-06-09,REP5,N,S
2024-06-09,REP5,P,S
2024-06-09,RIA,G,S
2024-06-09,RIA2,G,S
2024-06-10,ADT,G,p
2024-06-10,MED,G,S
2024-06-10,MEDG,N,S
2024-06-10,REP0,G,S
2024-06-10,REP0,M,S
2024-06-10,REP0,N,S
2024-06-10,REP0,P,S
2024-06-10,REP2,M,S
2024-06-10,REP2,N,S
2024-06-10,REP2,P,S
2024-06-10,REP3,M,S
2024-06-10,REP3,N,S
2024-06-10,REP3,P,S
2024-06-10,REP5,M,S
2024-06-10,REP5,N,S
2024-06-10,REP5,P,S
2024-06-10,RIA,G,S
2024-06-10,RIA2,G,S
2024-06-11,ADT,G,p
2024-06-11,MED,G,S
2024-06-11,MEDG,N,S
2024-06-11,REP0,G,S
2024-06-11,REP0,M,S
2024-06-11,REP0,N,S
2024-06-11,REP0,P,S
2024-06-11,REP2,M,S
2024-06-11,REP2,N,S
2024-06-11,REP2,P,S
2024-06-11,REP3,M,S
2024-06-11,REP3,N,S
2024-06-11,REP3,P,S
2024-06-11,REP5,M,S
2024-06-11,REP5,N,S
2024-06-11,REP5,P,S
2024-06-11,RIA,G,S
2024-06-11,RIA2,G,S
2024-06-12,ADT,G,p
2024-06-12,MED,G,S
2024-06-12,MEDG,N,S
2024-06-12,REP0,G,S
2024-06-12,REP0,M,S
2024-06-12,REP0,N,S
2024-06-12,REP0,P,S
2024-06-12,REP2,M,S
2024-06-12,REP2,N,S
2024-06-12,REP2,P,S
2024-06-12,REP3,M,S
2024-06-12,REP3,N,S
2024-06-12,REP3,P,S
2024-06-12,REP5,M,S
2024-06-12,REP5,N,S
2024-06-12,REP5,P,S
2024-06-12,RIA,G,S
2024-06-12,RIA2,G,S
2024-06-13,ADT,G,p
2024-06-13,MED,G,S
2024-06-13,MEDG,N,S
2024-06-13,REP0,G,S
2024-06-13,REP0,M,S
2024-06-13,REP0,N,S
2024-06-13,REP0,P,S
2024-06-13,REP2,M,S
2024-06-13,REP2,N,S
2024-06-13,REP2,P,S
2024-06-13,REP3,M,S
2024-06-13,REP3,N,S
2024-06-13,REP3,P,S
2024-06-13,REP5,M,S
2024-06-13,REP5,N,S
2024-06-13,REP5,P,S
2024-06-13,RIA,G,S
2024-06-13,RIA2,G,S
2024-06-14,ADT,G,p
2024-06-14,MED,G,S
2024-06-14,MEDG,N,S
2024-06-14,REP0,G,S
2024-06-14,REP0,M,S
2024-06-14,REP0,N,S
2024-06-14,REP0,P,S
2024-06-14,REP2,M,S
2024-06-14,REP2,N,S
2024-06-14,REP2,P,S
2024-06-14,REP3,M,S
2024-06-14,REP3,N,S
2024-06-14,REP3,P,S
2024-06-14,REP5,M,S
2024-06-14,REP5,N,S
2024-06-14,REP5,P,S
2024-06-14,RIA,G,S
2024-06-14,RIA2,G,S
2024-06-15,ADT,G,s
2024-06-15,MED,G,S
2024-06-15,MEDG,N,S
2024-06-15,REP0,G,S
2024-06-15,REP0,M,S
2024-06-15,REP0,N,S
2024-06-15,REP0,P,S
2024-06-15,REP2,M,S
2024-06-15,REP2,N,S
2024-06-15,REP2,P,S
2024-06-15,REP3,M,S
2024-06-15,REP3,N,S
2024-06-15,REP3,P,S
2024-06-15,REP5,M,S
2024-06-15,REP5,N,S
2024-06-15,REP5,P,S
2024-06-15,RIA,G,S
2024-06-15,RIA2,G,S
2024-06-16,ADT,G,d
2024-06-16,MED,G,S
2024-06-16,MEDG,N,S
2024-06-16,REP0,G,S
2024-06-16,REP0,M,S
2024-06-16,REP0,N,S
2024-06-16,REP0,P,S
2024-06-16,REP2,M,S
2024-06-16,REP2,N,S
2024-06-16,REP2,P,S
2024-06-16,REP3,M,S
2024-06-16,REP3,N,S
2024-06-16,REP3,P,S
2024-06-16,REP5,M,S
2024-06-16,REP5,N,S
2024-06-16,REP5,P,S
2024-06-16,RIA,G,S
2024-06-16,RIA2,G,S
2024-06-17,ADT,G,p
2024-06-17,MED,G,S
2024-06-17,MEDG,N,S
2024-06-17,REP0,G,S
2024-06-17,REP0,M,S
2024-06-17,REP0,N,S
2024-06-17,REP0,P,S
2024-06-17,REP2,M,S
2024-06-17,REP2,N,S
2024-06-17,REP2,P,S
2024-06-17,REP3,M,S
2024-06-17,REP3,N,S
2024-06-17,REP3,P,S
2024-06-17,REP5,M,S
2024-06-17,REP5,N,S
2024-06-17,REP5,P,S
2024-06-17,RIA,G,S
2024-06-17,RIA2,G,S
2024-06-18,ADT,G,p
2024-06-18,MED,G,S
2024-06-18,MEDG,N,S
2024-06-18,REP0,G,S
2024-06-18,REP0,M,S
2024-06-18,REP0,N,S
2024-06-18,REP0,P,S
2024-06-18,REP2,M,S
2024-06-18,REP2,N,S
2024-06-18,REP2,P,S
2024-06-18,REP3,M,S
2024-06-18,REP3,N,S
2024-06-18,REP3,P,S
2024-06-18,REP5,M,S
2024-06-18,REP5,N,S
2024-06-18,REP5,P,S
2024-06-18,RIA,G,S
2024-06-18,RIA2,G,S
2024-06-19,ADT,G,p
2024-06-19,MED,G,S
2024-06-19,MEDG,N,S
2024-06-19,REP0,G,S
2024-06-19,REP0,M,S
2024-06-19,REP0,N,S
2024-06-19,REP0,P,S
2024-06-19,REP2,M,S
2024-06-19,REP2,N,S
2024-06-19,REP2,P,S
2024-06-19,REP3,M,S
2024-06-19,REP3,N,S
2024-06-19,REP3,P,S
2024-06-19,REP5,M,S
2024-06-19,REP5,N,S
2024-06-19,REP5,P,S
2024-06-19,RIA,G,S
2024-06-19,RIA2,G,S
2024-06-20,ADT,G,p
2024-06-20,MED,G,S
2024-06-20,MEDG,N,S
2024-06-20,REP0,G,S
2024-06-20,REP0,M,S
2024-06-20,REP0,N,S
2024-06-20,REP0,P,S
2024-06-20,REP2,M,S
2024-06-20,REP2,N,S
2024-06-20,REP2,P,S
2024-06-20,REP3,M,S
2024-06-20,REP3,N,S
2024-06-20,REP3,P,S
2024-06-20,REP5,M,S
2024-06-20,REP5,N,S
2024-06-20,REP5,P,S
2024-06-20,RIA,G,S
2024-06-20,RIA2,G,S
2024-06-21,ADT,G,p
2024-06-21,MED,G,S
2024-06-21,MEDG,N,S
2024-06-21,REP0,G,S
2024-06-21,REP0,M,S
2024-06-21,REP0,N,S
2024-06-21,REP0,P,S
2024-06-21,REP2,M,S
2024-06-21,REP2,N,S
2024-06-21,REP2,P,S
2024-06-21,REP3,M,S
2024-06-21,REP3,N,S
2024-06-21,REP3,P,S
2024-06-21,REP5,M,S
2024-06-21,REP5,N,S
2024-06-21,REP5,P,S
2024-06-21,RIA,G,S
2024-06-21,RIA2,G,S
2024-06-22,ADT,G,s
2024-06-22,MED,G,S
2024-06-22,MEDG,N,S
2024-06-22,REP0,G,S
2024-06-22,REP0,M,S
2024-06-22,REP0,N,S
2024-06-22,REP0,P,S
2024-06-22,REP2,M,S
2024-06-22,REP2,N,S
2024-06-22,REP2,P,S
2024-06-22,REP3,M,S
2024-06-22,REP3,N,S
2024-06-22,REP3,P,S
2024-06-22,REP5,M,S
2024-06-22,REP5,N,S
2024-06-22,REP5,P,S
2024-06-22,RIA,G,S
2024-06-22,RIA2,G,S
2024-06-23,ADT,G,d
2024-06-23,MED,G,S
2024-06-23,MEDG,N,S
2024-06-23,REP0,G,S
2024-06-23,REP0,M,S
2024-06-23,REP0,N,S
2024-06-23,REP0,P,S
2024-06-23,REP2,M,S
2024-06-23,REP2,N,S
2024-06-23,REP2,P,S
2024-06-23,REP3,M,S
2024-06-23,REP3,N,S
2024-06-23,REP3,P,S
2024-06-23,REP5,M,S
2024-06-23,REP5,N,S
2024-06-23,REP5,P,S
2024-06-23,RIA,G,S
2024-06-23,RIA2,G,S
2024-06-24,ADT,G,p
2024-06-24,MED,G,S
2024-06-24,MEDG,N,S
2024-06-24,REP0,G,S
2024-06-24,REP0,M,S
2024-06-24,REP0,N,S
2024-06-24,REP0,P,S
2024-06-24,REP2,M,S
2024-06-24,REP2,N,S
2024-06-24,REP2,P,S
2024-06-24,REP3,M,S
2024-06-24,REP3,N,S
2024-06-24,REP3,P,S
2024-06-24,REP5,M,S
2024-06-24,REP5,N,S
2024-06-24,REP5,P,S
2024-06-24,RIA,G,S
2024-06-24,RIA2,G,S
2024-06-25,ADT,G,p
2024-06-25,MED,G,S
2024-06-25,MEDG,N,S
2024-06-25,REP0,G,S
2024-06-25,REP0,M,S
2024-06-25,REP0,N,S
2024-06-25,REP0,P,S
2024-06-25,REP2,M,S
2024-06-25,REP2,N,S
2024-06-25,REP2,P,S
2024-06-25,REP3,M,S
2024-06-25,REP3,N,S
2024-06-25,REP3,P,S
2024-06-25,REP5,M,S
2024-06-25,REP5,N,S
2024-06-25,REP5,P,S
2024-06-25,RIA,G,S
2024-06-25,RIA2,G,S
2024-06-26,ADT,G,p
2024-06-26,MED,G,S
2024-06-26,MEDG,N,S
2024-06-26,REP0,G,S
2024-06-26,REP0,M,S
2024-06-26,REP0,N,S
2024-06-26,REP0,P,S
2024-06-26,REP2,M,S
2024-06-26,REP2,N,S
2024-06-26,REP2,P,S
2024-06-26,REP3,M,S
2024-06-26,REP3,N,S
2024-06-26,REP3,P,S
2024-06-26,REP5,M,S
2024-06-26,REP5,N,S
2024-06-26,REP5,P,S
2024-06-26,RIA,G,S
2024-06-26,RIA2,G,S
2024-06-27,ADT,G,p
2024-06-27,MED,G,S
2024-06-27,MEDG,N,S
2024-06-27,REP0,G,S
2024-06-27,REP0,M,S
2024-06-27,REP0,N,S
2024-06-27,REP0,P,S
2024-06-27,REP2,M,S
2024-06-27,REP2,N,S
2024-06-27,REP2,P,S
2024-06-27,REP3,M,S
2024-06-27,REP3,N,S
2024-06-27,REP3,P,S
2024-06-27,REP5,M,S
2024-06-27,REP5,N,S
2024-06-27,REP5,P,S
2024-06-27,RIA,G,S
2024-06-27,RIA2,G,S
2024-06-28,ADT,G,p
2024-06-28,MED,G,S
2024-06-28,MEDG,N,S
2024-06-28,REP0,G,S
2024-06-28,REP0,M,S
2024-06-28,REP0,N,S
2024-06-28,REP0,P,S
2024-06-28,REP2,M,S
2024-06-28,REP2,N,S
2024-06-28,REP2,P,S
2024-06-28,REP3,M,S
2024-06-28,REP3,N,S
2024-06-28,REP3,P,S
2024-06-28,REP5,M,S
2024-06-28,REP5,N,S
2024-06-28,REP5,P,S
2024-06-28,RIA,G,S
2024-06-28,RIA2,G,S
2024-06-29,ADT,G,s
2024-06-29,MED,G,S
2024-06-29,MEDG,N,S
2024-06-29,REP0,G,S
2024-06-29,REP0,M,S
2024-06-29,REP0,N,S
2024-06-29,REP0,P,S
2024-06-29,REP2,M,S
2024-06-29,REP2,N,S
2024-06-29,REP2,P,S
2024-06-29,REP3,M,S
2024-06-29,REP3,N,S
2024-06-29,REP3,P,S
2024-06-29,REP5,M,S
2024-06-29,REP5,N,S
2024-06-29,REP5,P,S
2024-06-29,RIA,G,S
2024-06-29,RIA2,G,S
2024-06-30,ADT,G,d
2024-06-30,MED,G,S
2024-06-30,MEDG,N,S
2024-06-30,REP0,G,S
2024-06-30,REP0,M,S
2024-06-30,REP0,N,S
2024-06-30,REP0,P,S
2024-06-30,REP2,M,S
2024-06-30,REP2,N,S
2024-06-30,REP2,P,S
2024-06-30,REP3,M,S
2024-06-30,REP3,N,S
2024-06-30,REP3,P,S
2024-06-30,REP5,M,S
2024-06-30,REP5,N,S
2024-06-30,REP5,P,S
2024-06-30,RIA,G,S
2024-06-30,RIA2,G,S
2024-07-01,ADT,G,p
2024-07-01,MED,G,S
2024-07-01,MEDG,N,S
2024-07-01,REP0,G,S
2024-07-01,REP0,M,S
2024-07-01,REP0,N,S
2024-07-01,REP0,P,S
2024-07-01,REP2,M,S
2024-07-01,REP2,N,S
2024-07-01,REP2,P,S
2024-07-01,REP3,M,S
2024-07-01,REP3,N,S
2024-07-01,REP3,P,S
2024-07-01,REP5,M,S
2024-07-01,REP5,N,S
2024-07-01,REP5,P,S
2024-07-01,RIA,G,S
2024-07-01,RIA2,G,S
2024-07-02,ADT,G,p
2024-07-02,MED,G,S
2024-07-02,MEDG,N,S
2024-07-02,REP0,G,S
2024-07-02,REP0,M,S
2024-07-02,REP0,N,S
2024-07-02,REP0,P,S
2024-07-02,REP2,M,S
2024-07-02,REP2,N,S
2024-07-02,REP2,P,S
2024-07-02,REP3,M,S
2024-07-02,REP3,N,S
2024-07-02,REP3,P,S
2024-07-02,REP5,M,S
2024-07-02,REP5,N,S
2024-07-02,REP5,P,S
2024-07-02,RIA,G,S
2024-07-02,RIA2,G,S
2024-07-03,ADT,G,p
2024-07-03,MED,G,S
2024-07-03,MEDG,N,S
2024-07-03,REP0,G,S
2024-07-03,REP0,M,S
2024-07-03,REP0,N,S
2024-07-03,REP0,P,S
2024-07-03,REP2,M,S
2024-07-03,REP2,N,S
2024-07-03,REP2,P,S
2024-07-03,REP3,M,S
2024-07-03,REP3,N,S
2024-07-03,REP3,P,S
2024-07-03,REP5,M,S
2024-07-03,REP5,N,S
2024-07-03,REP5,P,S
2024-07-03,RIA,G,S
2024-07-03,RIA2,G,S
2024-07-04,ADT,G,p
2024-07-04,MED,G,S
2024-07-04,MEDG,N,S
2024-07-04,REP0,G,S
2024-07-04,REP0,M,S
2024-07-04,REP0,N,S
2024-07-04,REP0,P,S
2024-07-04,REP2,M,S
2024-07-04,REP2,N,S
2024-07-04,REP2,P,S
2024-07-04,REP3,M,S
2024-07-04,REP3,N,S
2024-07-04,REP3,P,S
2024-07-04,REP5,M,S
2024-07-04,REP5,N,S
2024-07-04,REP5,P,S
2024-07-04,RIA,G,S
2024-07-04,RIA2,G,S
2024-07-05,ADT,G,p
2024-07-05,MED,G,S
2024-07-05,MEDG,N,S
2024-07-05,REP0,G,S
2024-07-05,REP0,M,S
2024-07-05,REP0,N,S
2024-07-05,REP0,P,S
2024-07-05,REP2,M,S
2024-07-05,REP2,N,S
2024-07-05,REP2,P,S
2024-07-05,REP3,M,S
2024-07-05,REP3,N,S
2024-07-05,REP3,P,S
2024-07-05,REP5,M,S
2024-07-05,REP5,N,S
2024-07-05,REP5,P,S
2024-07-05,RIA,G,S
2024-07-05,RIA2,G,S
2024-07-06,ADT,G,s
2024-07-06,MED,G,S
2024-07-06,MEDG,N,S
2024-07-06,REP0,G,S
2024-07-06,REP0,M,S
2024-07-06,REP0,N,S
2024-07-06,REP0,P,S
2024-07-06,REP2,M,S
2024-07-06,REP2,N,S
2024-07-06,REP2,P,S
2024-07-06,REP3,M,S
2024-07-06,REP3,N,S
2024-07-06,REP3,P,S
2024-07-06,REP5,M,S
2024-07-06,REP5,N,S
2024-07-06,REP5,P,S
2024-07-06,RIA,G,S
2024-07-06,RIA2,G,S
2024-07-07,ADT,G,d
2024-07-07,MED,G,S
2024-07-07,MEDG,N,S
2024-07-07,REP0,G,S
2024-07-07,REP0,M,S
2024-07-07,REP0,N,S
2024-07-07,REP0,P,S
2024-07-07,REP2,M,S
2024-07-07,REP2,N,S
2024-07-07,REP2,P,S
2024-07-07,REP3,M,S
2024-07-07,REP3,N,S
2024-07-07,REP3,P,S
2024-07-07,REP5,M,S
2024-07-07,REP5,N,S
2024-07-07,REP5,P,S
2024-07-07,RIA,G,S
2024-07-07,RIA2,G,S
2024-07-08,ADT,G,p
2024-07-08,MED,G,S
2024-07-08,MEDG,N,S
2024-07-08,REP0,G,S
2024-07-08,REP0,M,S
2024-07-08,REP0,N,S
2024-07-08,REP0,P,S
2024-07-08,REP2,M,S
2024-07-08,REP2,N,S
2024-07-08,REP2,P,S
2024-07-08,REP3,M,S
2024-07-08,REP3,N,S
2024-07-08,REP3,P,S
2024-07-08,REP5,M,S
2024-07-08,REP5,N,S
2024-07-08,REP5,P,S
2024-07-08,RIA,G,S
2024-07-08,RIA2,G,S
2024-07-09,ADT,G,p
2024-07-09,MED,G,S
2024-07-09,MEDG,N,S
2024-07-09,REP0,G,S
2024-07-09,REP0,M,S
2024-07-09,REP0,N,S
2024-07-09,REP0,P,S
2024-07-09,REP2,M,S
2024-07-09,REP2,N,S
2024-07-09,REP2,P,S
2024-07-09,REP3,M,S
2024-07-09,REP3,N,S
2024-07-09,REP3,P,S
2024-07-09,REP5,M,S
2024-07-09,REP5,N,S
2024-07-09,REP5,P,S
2024-07-09,RIA,G,S
2024-07-09,RIA2,G,S
2024-07-10,ADT,G,p
2024-07-10,MED,G,S
2024-07-10,MEDG,N,S
2024-07-10,REP0,G,S
2024-07-10,REP0,M,S
2024-07-10,REP0,N,S
2024-07-10,REP0,P,S
2024-07-10,REP2,M,S
2024-07-10,REP2,N,S
2024-07-10,REP2,P,S
2024-07-10,REP3,M,S
2024-07-10,REP3,N,S
2024-07-10,REP3,P,S
2024-07-10,REP5,M,S
2024-07-10,REP5,N,S
2024-07-10,REP5,P,S
2024-07-10,RIA,G,S
2024-07-10,RIA2,G,S
2024-07-11,ADT,G,p
2024-07-11,MED,G,S
2024-07-11,MEDG,N,S
2024-07-11,REP0,G,S
2024-07-11,REP0,M,S
2024-07-11,REP0,N,S
2024-07-11,REP0,P,S
2024-07-11,REP2,M,S
2024-07-11,REP2,N,S
2024-07-11,REP2,P,S
2024-07-11,REP3,M,S
2024-07-11,REP3,N,S
2024-07-11,REP3,P,S
2024-07-11,REP5,M,S
2024-07-11,REP5,N,S
2024-07-11,REP5,P,S
2024-07-11,RIA,G,S
2024-07-11,RIA2,G,S
2024-07-12,ADT,G,p
2024-07-12,MED,G,S
2024-07-12,MEDG,N,S
2024-07-12,REP0,G,S
2024-07-12,REP0,M,S
2024-07-12,REP0,N,S
2024-07-12,REP0,P,S
2024-07-12,REP2,M,S
2024-07-12,REP2,N,S
2024-07-12,REP2,P,S
2024-07-12,REP3,M,S
2024-07-12,REP3,N,S
2024-07-12,REP3,P,S
2024-07-12,REP5,M,S
2024-07-12,REP5,N,S
2024-07-12,REP5,P,S
2024-07-12,RIA,G,S
2024-07-12,RIA2,G,S
2024-07-13,ADT,G,s
2024-07-13,MED,G,S
2024-07-13,MEDG,N,S
2024-07-13,REP0,G,S
2024-07-13,REP0,M,S
2024-07-13,REP0,N,S
2024-07-13,REP0,P,S
2024-07-13,REP2,M,S
2024-07-13,REP2,N,S
2024-07-13,REP2,P,S
2024-07-13,REP3,M,S
2024-07-13,REP3,N,S
2024-07-13,REP3,P,S
2024-07-13,REP5,M,S
2024-07-13,REP5,N,S
2024-07-13,REP5,P,S
2024-07-13,RIA,G,S
2024-07-13,RIA2,G,S
2024-07-14,ADT,G,d
2024-07-14,MED,G,S
2024-07-14,MEDG,N,S
2024-07-14,REP0,G,S
2024-07-14,REP0,M,S
2024-07-14,REP0,N,S
2024-07-14,REP0,P,S
2024-07-14,REP2,M,S
2024-07-14,REP2,N,S
2024-07-14,REP2,P,S
2024-07-14,REP3,M,S
2024-07-14,REP3,N,S
2024-07-14,REP3,P,S
2024-07-14,REP5,M,S
2024-07-14,REP5,N,S
2024-07-14,REP5,P,S
2024-07-14,RIA,G,S
2024-07-14,RIA2,G,S
2024-07-15,ADT,G,p
2024-07-15,MED,G,S
2024-07-15,MEDG,N,S
2024-07-15,REP0,G,S
2024-07-15,REP0,M,S
2024-07-15,REP0,N,S
2024-07-15,REP0,P,S
2024-07-15,REP2,M,S
2024-07-15,REP2,N,S
2024-07-15,REP2,P,S
2024-07-15,REP3,M,S
2024-07-15,REP3,N,S
2024-07-15,REP3,P,S
2024-07-15,REP5,M,S
2024-07-15,REP5,N,S
2024-07-15,REP5,P,S
2024-07-15,RIA,G,S
2024-07-15,RIA2,G,S
2024-07-16,ADT,G,p
2024-07-16,MED,G,S
2024-07-16,MEDG,N,S
2024-07-16,REP0,G,S
2024-07-16,REP0,M,S
2024-07-16,REP0,N,S
2024-07-16,REP0,P,S
2024-07-16,REP2,M,S
2024-07-16,REP2,N,S
2024-07-16,REP2,P,S
2024-07-16,REP3,M,S
2024-07-16,REP3,N,S
2024-07-16,REP3,P,S
2024-07-16,REP5,M,S
2024-07-16,REP5,N,S
2024-07-16,REP5,P,S
2024-07-16,RIA,G,S
2024-07-16,RIA2,G,S
2024-07-17,ADT,G,p
2024-07-17,MED,G,S
2024-07-17,MEDG,N,S
2024-07-17,REP0,G,S
2024-07-17,REP0,M,S
2024-07-17,REP0,N,S
2024-07-17,REP0,P,S
2024-07-17,REP2,M,S
2024-07-17,REP2,N,S
2024-07-17,REP2,P,S
2024-07-17,REP3,M,S
2024-07-17,REP3,N,S
2024-07-17,REP3,P,S
2024-07-17,REP5,M,S
2024-07-17,REP5,N,S
2024-07-17,REP5,P,S
2024-07-17,RIA,G,S
2024-07-17,RIA2,G,S
2024-07-18,ADT,G,p
2024-07-18,MED,G,S
2024-07-18,MEDG,N,S
2024-07-18,REP0,G,S
2024-07-18,REP0,M,S
2024-07-18,REP0,N,S
2024-07-18,REP0,P,S
2024-07-18,REP2,M,S
2024-07-18,REP2,N,S
2024-07-18,REP2,P,S
